fileName,wordCount,ttr,ttr_100,nouns,verbs,conjunctions,pronouns
29.txt,-0.3771178576561136,0.4166666666666667,0.68,-1.1477217130845379,0.26305049851646023,-0.6638371996261447,0.6311803530042729
15.txt,1.7656175845728124,0.3831553973902728,0.73,1.6018611491663015,2.2625411635066888,0.06081385304794318,2.004482315598894
114.txt,0.3156462326885768,0.38394415357766143,0.63,-0.4431411046327602,0.7665193709960142,0.4870791781503478,1.0350926949438675
100.txt,1.7736729809721694,0.3339253996447602,0.68,1.094906808938803,2.1474625640827907,1.041224100783474,2.3545396786132096
128.txt,-0.14888162634100247,0.4892086330935252,0.69,0.04662834270567057,-0.05341564989925941,-0.10969227699301867,-0.47284671496395203
129.txt,2.0395010621509457,0.3092841163310962,0.73,1.5674913633881662,2.1186929142268163,0.9133445032527524,2.1391197629120926
101.txt,-0.5140595964451803,0.5149342891278376,0.82,-0.16818281840767627,-0.5424996974508262,-0.6638371996261447,-0.3920642465760331
115.txt,1.7844135095046452,0.3419964559952747,0.74,1.0261672373825321,1.9748446649469438,0.8280914382322715,3.80862410959575
14.txt,-0.21063966540273843,0.5410526315789473,0.84,0.6738769331566433,-1.0171989200744056,-0.024439211972537747,-0.7959765885156276
28.txt,0.13574237976960676,0.4837812789620018,0.78,-0.030703675295134288,0.004123649812689609,0.44445264564010734,-0.25742679926283496
16.txt,1.1668331188872856,0.41421736158578265,0.69,1.0003898980489305,1.4138364927554408,1.7232486209473212,0.8196727792427504
103.txt,0.7533227703869664,0.6501145912910619,0.63,3.4921993669637534,-1.04596856993038,3.939828311479826,-1.0113965042167448
117.txt,-0.33952600779244824,0.3835920177383592,0.64,-0.5290655690780989,0.2774353234444475,-0.5359576020954233,-0.2843542887254746
116.txt,0.8231362058480592,0.4359550561797753,0.72,1.1464614876060064,0.5507469970762053,-0.10969227699301867,-0.015079394099078255
102.txt,-0.8174795274876222,0.5966850828729282,0.82,-0.589212694189836,-0.7726568962986222,-0.5785841346056638,-0.5267016938892313
17.txt,1.4702530499297275,0.4035532994923858,0.74,1.0089823444934642,2.1186929142268163,0.9133445032527524,2.0852647839868133
13.txt,0.6110107673316618,0.44665605095541405,0.75,0.8629107549363885,0.363744273012371,-0.5359576020954233,0.09263056375148028
106.txt,-2.1117132156509584,0.5909090909090909,0.72,-2.2991095366520766,-1.6932856916898067,-1.8573801099128777,-1.1729614409925824
112.txt,0.8687834521110815,0.4201183431952663,0.71,0.9230578800481256,0.8528283205639378,0.5297057106605882,1.277440100107624
113.txt,0.181389626032629,0.5091240875912408,0.74,0.14973770004007705,-0.18287907425114472,-0.40807800456470195,0.36190545837787663
107.txt,0.35860834681848003,0.4466437177280551,0.74,0.49343555782143195,0.3925139228683455,1.424862893375638,0.4696154162284351
12.txt,-0.9034037557474288,0.4812138728323699,0.69,-1.061797248639199,-0.6431934719467369,-0.5359576020954233,-0.25742679926283496
10.txt,-0.5570217105750837,0.440925700365408,0.7,-0.5118806761890312,-0.31234249860303004,-1.0048494597080684,-0.7421216095903483
38.txt,-0.23212072246769005,0.5414012738853503,0.71,0.9144654336035918,-0.9740444452904439,-0.23757187452374007,-0.5805566728145105
139.txt,1.4675679177966086,0.30984126984126986,0.74,0.6996542724902449,1.485760617395377,2.4905262061316495,1.3312950790329035
111.txt,-0.535540653510132,0.5548854041013269,0.76,-0.31425440796475207,-0.5137300475948516,-0.36545147205446143,-0.5267016938892313
105.txt,0.6647134099940409,0.4090909090909091,0.68,0.49343555782143195,0.7233648962120525,2.8315384662135736,0.7119628213921918
104.txt,-0.116660040743575,0.465989847715736,0.68,-0.2197374970748795,-0.11095494961120844,-0.6212106671159042,-0.3112817781881142
110.txt,-0.17304781553907306,0.5601659751037344,0.72,0.3645488611534239,-0.254803198891081,-0.49333106958518286,-0.25742679926283496
138.txt,0.954707680370888,0.4335260115606937,0.77,0.7683938440465159,0.7665193709960142,0.4870791781503478,1.0081652054812278
39.txt,1.4058098787348725,0.3550257731958763,0.7,1.9283741140585888,1.0254462196997849,-0.15231880950325913,0.11955805321411991
11.txt,0.4042555930815023,0.5004240882103478,0.77,1.3183104164966837,-0.6288086470187497,-0.10969227699301867,-0.3651367571133935
76.txt,0.16796396536703423,0.4665444546287809,0.75,0.3301790753752884,-0.03903082497127216,-0.6212106671159042,-0.9036865463661862
62.txt,0.7479525061207285,0.3794950267788829,0.68,0.5192128971550336,0.7809041959240014,2.6610323361726116,1.0620201844065071
89.txt,0.11157619057153619,0.42710280373831777,0.73,-0.30566196152021824,0.37812909794035826,0.5297057106605882,-0.6613391412024294
88.txt,-0.892663227214953,0.5632183908045977,0.79,-0.39158642596555693,-1.146662344426291,-0.4507045370749424,-0.7151941201277087
63.txt,1.20711010088407,0.4330175913396482,0.65,1.1464614876060064,1.370682017971479,1.7232486209473212,0.8196727792427504
77.txt,-2.0418997801898655,0.6082089552238806,0.79,-2.170222839984069,-1.8371339409696792,-1.2179821222592708,-0.9575415252914654
49.txt,-0.18915860833778678,0.5375782881002088,0.85,0.35595641470889,-0.2835728487470555,0.31657304810938597,-0.9036865463661862
61.txt,-0.6617418637667228,0.5447570332480819,0.78,-0.4001788724100908,-0.815811371082584,-0.2801984070339805,-0.3920642465760331
75.txt,-0.10323438007798022,0.4363636363636363,0.8,0.04662834270567057,-0.2979576736750428,0.31657304810938597,-1.199888930455222
148.txt,-2.1278240084496725,0.5932203389830508,0.71,-2.2647397508739413,-1.7508249914017557,-1.6442474473616753,-1.3345263777684202
149.txt,-1.128954854929421,0.524671052631579,0.73,-1.1734990524181395,-1.0028140951464184,-0.8343433296671066,-1.146033951529943
74.txt,0.2055558152306996,0.5357466063348416,0.75,0.897280540714524,-0.19726389917913198,0.7428383732117906,-0.6074841622771502
60.txt,-0.9141442842799047,0.5,0.69,-1.1133519273064023,-0.6719631218027114,-0.8343433296671066,-0.6613391412024294
48.txt,0.10889105843841722,0.4518241347053321,0.68,0.25284705737448354,0.004123649812689609,1.1691036983141951,-0.7421216095903483
64.txt,-0.7234999028284588,0.5823451910408433,0.78,-0.3486241937428876,-0.8589658458665458,0.6575853081913097,-1.0383239936793842
70.txt,-0.414709707519779,0.425629290617849,0.79,-0.6149900335234376,0.2342808486604857,-0.791716797156866,0.11955805321411991
58.txt,-1.5129287499654316,0.513978494623656,0.71,-1.4398648921986894,-1.161047169354278,-1.5589943823411945,-1.065251483142024
59.txt,-0.08175332301302858,0.4218436873747495,0.73,-0.8813558733039877,0.4356683976523073,-0.1949453420134996,0.09263056375148028
71.txt,-0.8765524344162393,0.5854700854700855,0.82,-0.5634353548562344,-0.9165051455784948,-0.4507045370749424,-0.7421216095903483
65.txt,0.04444788724356231,0.3866028708133971,0.74,-0.8212087481922506,0.45005322258029457,-0.322824939544221,1.1158751633317863
73.txt,0.3183313648216957,0.4280732345248474,0.73,0.3301790753752884,0.3925139228683455,-0.4507045370749424,-0.3112817781881142
67.txt,-0.5086893321789424,0.5232419547079857,0.81,-0.35721664018742144,-0.4849603977388771,0.018187320537702716,-0.2843542887254746
9.txt,-0.2885084972631881,0.3887079261672096,0.72,-1.13053682019547,0.29182014837243475,-0.5359576020954233,1.0081652054812278
98.txt,1.4165504072673483,0.3708226221079691,0.8,1.7049705065007081,1.5001454423233642,0.9985975682732334,1.2505126106449844
99.txt,0.8714685842442005,0.4774575018477458,0.73,0.6395071473785078,0.3205897982284093,0.44445264564010734,1.1697301422570656
8.txt,-1.1423805155950157,0.5970149253731343,0.77,-0.932910551971191,-0.9884292702184311,-1.345861719789992,-0.8498315674409069
66.txt,-0.7530363562927673,0.4679144385026738,0.73,-0.6751371586351748,-0.6000389971627752,-1.0474759922183088,-0.49977420442659165
72.txt,-0.6697972601660798,0.4711168164313222,0.7,-1.1047594808618684,-0.5424996974508262,-0.15231880950325913,-1.065251483142024
57.txt,0.1464829083020826,0.4321329639889197,0.68,-0.07366590751780365,0.26305049851646023,0.9133445032527524,0.30805047945259734
5.txt,-0.27239770446447437,0.447680690399137,0.76,-0.5118806761890312,-0.06780047482724667,0.14606691806842412,0.5773253740789936
43.txt,-1.0430306266696145,0.565625,0.75,-0.6493598193015732,-1.146662344426291,-1.2179821222592708,-0.41899173603867274
142.txt,-0.5919284283056301,0.5346534653465347,0.75,-0.3486241937428876,-0.7295024215146605,0.14606691806842412,0.22726801106467845
94.txt,-1.0349752302702575,0.5458786936236392,0.8,-1.0532048021946652,-0.8445810209385585,-0.36545147205446143,-0.5267016938892313
80.txt,1.0513724371631705,0.40774647887323945,0.69,0.4848431113768981,0.9679069199878357,1.4674894258858784,1.277440100107624
81.txt,0.780174091718156,0.4632297194844579,0.69,0.8629107549363885,0.42128357272432004,1.1691036983141951,-0.2304993098001953
95.txt,0.9869292659683155,0.3681948424068768,0.73,0.25284705737448354,1.1692944689796574,0.4870791781503478,-0.12278935194963679
143.txt,-0.7396106956271725,0.4820717131474104,0.77,-0.6149900335234376,-0.758272071370635,-1.1753555897490302,-0.8498315674409069
42.txt,0.7479525061207285,0.49502677888293795,0.73,1.5417140240545644,0.14797189909256217,0.31657304810938597,-0.553629183351871
56.txt,-0.24286125100016587,0.4605543710021322,0.67,0.14973770004007705,-0.5137300475948516,0.18869345057866457,-0.5267016938892313
4.txt,-0.47378261444839603,0.4741784037558686,0.73,-0.3658090866319553,-0.21164872410711924,-0.962222927197828,-0.6613391412024294
68.txt,0.1518531725683205,0.4497695852534562,0.83,-0.14240547907407464,0.306204973300422,-0.6212106671159042,0.09263056375148028
40.txt,-0.4388758967178496,0.4878612716763006,0.69,-0.42595621174369247,-0.4130362730989408,-0.5359576020954233,-0.7959765885156276
6.txt,-0.01193988755193575,0.40625,0.74,-0.30566196152021824,0.4068987477963328,-0.5359576020954233,-0.17664433087491604
54.txt,-0.1274005692760508,0.4607543323139653,0.67,0.1583301464846109,0.26305049851646023,-1.2179821222592708,-0.12278935194963679
141.txt,-1.1074737978644693,0.6103896103896104,0.81,-0.86417098041492,-1.161047169354278,-0.4507045370749424,-0.9036865463661862
83.txt,-1.598852978225238,0.4942263279445728,0.6,-1.9296343395371203,-1.3048954186341508,-1.345861719789992,-0.5805566728145105
97.txt,-0.5435960499094888,0.4854721549636804,0.74,-0.42595621174369247,-0.4561907478829026,-0.2801984070339805,-0.3651367571133935
96.txt,1.620620449384389,0.3946078431372549,0.76,1.2839406307185484,1.2987578933315427,0.7428383732117906,0.38883294784051625
82.txt,-0.31535981859437767,0.5587266739846323,0.77,-0.16818281840767627,-0.5424996974508262,0.06081385304794318,-0.25742679926283496
140.txt,-0.4093394432535411,0.5125570776255708,0.77,-0.6149900335234376,-0.26918802381906826,-0.49333106958518286,0.09263056375148028
7.txt,-0.31535981859437767,0.5268935236004391,0.77,-0.2197374970748795,-0.2835728487470555,0.14606691806842412,-0.2035718203375557
55.txt,2.1415360832094663,0.42113910186199344,0.77,2.3665888827298165,1.039831044627772,2.0216343485190045,1.869844868285696
41.txt,-0.8711821701500013,0.4914772727272727,0.77,-1.2422386239744103,-0.5281148725228388,-0.2801984070339805,-1.065251483142024
69.txt,-0.9195145485461426,0.5029154518950437,0.76,-0.6407673728570392,-0.8014265461545967,-1.3884882523002327,-1.3075988883057807
45.txt,-0.1811032119384299,0.3413111342351717,0.77,-0.15099792551860852,-0.13972459946718296,0.9985975682732334,-1.0113965042167448
51.txt,-0.6241500139030575,0.5213567839195979,0.7,-0.3400317472983537,-0.8589658458665458,-0.8769698621773471,-0.9575415252914654
3.txt,0.38277453601655065,0.4210076857386849,0.74,0.3731413075979577,0.45005322258029457,-0.5785841346056638,-0.41899173603867274
79.txt,0.8660983199779625,0.3760177646188009,0.8,0.630914700933974,1.1261399941956955,0.14606691806842412,1.0620201844065071
86.txt,-0.5086893321789424,0.5065554231227652,0.76,-0.5376580155226328,-0.5712693473068007,0.9985975682732334,0.14648554267675953
92.txt,-0.7610917526921241,0.5382550335570471,0.8,-0.49469578329996344,-0.758272071370635,-0.2801984070339805,-0.17664433087491604
144.txt,-0.3663773291236378,0.5156950672645739,0.7,0.1926999322627464,-0.7151175965866732,-0.15231880950325913,0.17341303213939918
