fileName,wordCount,ttr,ttr_100,nouns,verbs,conjunctions,pronouns
81,0.780174091718156,0.4632297194844579,0.69,0.8629107549363885,2.27415784926368,1.8920946026904804,1.7708520116421442
95,0.9869292659683155,0.3681948424068768,0.73,0.25284705737448354,2.380211241711606,1.792391689498254,1.7993405494535817
143,-0.7396106956271725,0.4820717131474104,0.77,-0.6149900335234376,2.0253058652647704,1.3617278360175928,1.5563025007672873
42,0.7479525061207285,0.49502677888293795,0.73,1.5417140240545644,2.2278867046136734,1.7634279935629373,1.6720978579357175
56,-0.24286125100016587,0.4605543710021322,0.67,0.14973770004007705,2.089905111439398,1.7403626894942439,1.6812412373755872
4,-0.47378261444839603,0.4741784037558686,0.73,-0.3658090866319553,2.1583624920952498,1.4471580313422192,1.6334684555795864
68,0.1518531725683205,0.4497695852534562,0.83,-0.14240547907407464,2.255272505103306,1.5563025007672873,1.8512583487190752
40,-0.4388758967178496,0.4878612716763006,0.69,-0.42595621174369247,2.113943352306837,1.5797835966168101,1.5797835966168101
6,-0.01193988755193575,0.40625,0.74,-0.30566196152021824,2.271841606536499,1.5797835966168101,1.7853298350107671
54,-0.1274005692760508,0.4607543323139653,0.67,0.1583301464846109,2.247973266361807,1.3424226808222062,1.7993405494535817
141,-1.1074737978644693,0.6103896103896104,0.81,-0.86417098041492,1.8920946026904804,1.6020599913279623,1.5314789170422551
83,-1.598852978225238,0.4942263279445728,0.6,-1.9296343395371203,1.8325089127062364,1.2787536009528289,1.662757831681574
97,-0.5435960499094888,0.4854721549636804,0.74,-0.42595621174369247,2.103803720955957,1.6434526764861874,1.7323937598229686
96,1.620620449384389,0.3946078431372549,0.76,1.2839406307185484,2.3961993470957363,1.8325089127062364,1.9138138523837167
82,-0.31535981859437767,0.5587266739846323,0.77,-0.16818281840767627,2.0827853703164503,1.7160033436347992,1.7634279935629373
140,-0.4093394432535411,0.5125570776255708,0.77,-0.6149900335234376,2.146128035678238,1.591064607026499,1.8512583487190752
7,-0.31535981859437767,0.5268935236004391,0.77,-0.2197374970748795,2.143014800254095,1.7323937598229686,1.7781512503836436
55,2.1415360832094663,0.42113910186199344,0.77,2.3665888827298165,2.3636119798921444,1.9912260756924949,2.1367205671564067
41,-0.8711821701500013,0.4914772727272727,0.77,-1.2422386239744103,2.0863598306747484,1.6434526764861874,1.4471580313422192
69,-0.9195145485461426,0.5029154518950437,0.76,-0.6407673728570392,2.012837224705172,1.255272505103306,1.2787536009528289
45,-0.1811032119384299,0.3413111342351717,0.77,-0.15099792551860852,2.173186268412274,1.8692317197309762,1.4771212547196624
51,-0.6241500139030575,0.5213567839195979,0.7,-0.3400317472983537,1.99563519459755,1.4771212547196624,1.505149978319906
3,0.38277453601655065,0.4210076857386849,0.74,0.3731413075979577,2.278753600952829,1.568201724066995,1.7160033436347992
79,0.8660983199779625,0.3760177646188009,0.8,0.630914700933974,2.374748346010104,1.7323937598229686,2.0293837776852097
86,-0.5086893321789424,0.5065554231227652,0.76,-0.5376580155226328,2.0755469613925306,1.8692317197309762,1.863322860120456
92,-0.7610917526921241,0.5382550335570471,0.8,-0.49469578329996344,2.0253058652647704,1.6434526764861874,1.7853298350107671
144,-0.3663773291236378,0.5156950672645739,0.7,0.1926999322627464,2.037426497940624,1.6720978579357175,1.8692317197309762
150,-1.3061735757152722,0.6107011070110702,0.73,-1.1219443737509363,1.8976270912904414,1.380211241711606,1.255272505103306
145,2.990037837275056,0.3632119514472456,0.7,2.6845094011775696,2.5728716022004803,2.0211892990699383,2.2576785748691846
93,0.049818151509800214,0.4937917860553964,0.78,0.5363977900441014,2.123851640967086,1.6812412373755872,1.7323937598229686
87,0.24583279722748394,0.4276785714285714,0.77,0.24425461092994966,2.278753600952829,1.6901960800285136,1.9138138523837167
78,-0.3690624612567568,0.4601571268237935,0.66,-0.29706951507568435,2.161368002234975,1.5563025007672873,1.6532125137753437
50,-0.6295202781692955,0.6209068010075567,0.82,0.3903262004870255,2.0293837776852097,1.414973347970818,1.6334684555795864
2,-1.2363601402541793,0.6003521126760564,0.73,-0.9071332126375893,1.7853298350107671,1.6127838567197355,1.3222192947339193
44,0.9224860947734606,0.3892128279883382,0.72,1.0605370231606677,2.359835482339888,1.8388490907372552,1.7403626894942439
52,0.22166660802941335,0.42934293429342935,0.83,0.23566216448541577,2.250420002308894,1.8325089127062364,1.5797835966168101
46,0.8714685842442005,0.4907612712490762,0.76,0.6652844867121094,2.322219294733919,1.7160033436347992,1.9731278535996986
91,0.6190661637310186,0.4011119936457506,0.75,1.0175747909379982,2.2355284469075487,1.806179973983887,1.7160033436347992
85,0.9949846623676724,0.3795568263045032,0.71,0.29580928959715286,2.3502480183341627,1.7323937598229686,1.9777236052888478
147,-1.2417304045204172,0.5600706713780919,0.8,-1.1563141595290716,1.8388490907372552,1.3979400086720377,1.591064607026499
146,-1.1396953834618968,0.5993377483443708,0.81,-0.5376580155226328,1.7708520116421442,1.6020599913279623,1.4471580313422192
84,-0.9812725876078785,0.5641025641025641,0.8,-0.6837296050797086,1.9590413923210936,1.5185139398778875,1.591064607026499
90,-0.31267468646125873,0.3859649122807017,0.68,-1.2766084097525459,2.255272505103306,1.591064607026499,2.041392685158225
47,-1.0188644374715439,0.5423728813559322,0.71,-1.0532048021946652,1.9294189257142926,1.5563025007672873,1.4471580313422192
1,0.05787354790915708,0.4352380952380953,0.68,-0.047888568184202035,2.2764618041732443,1.5314789170422551,1.968482948553935
53,-0.5489663141757267,0.5,0.79,-0.5118806761890312,2.0755469613925306,1.4913616938342726,1.4771212547196624
34,-0.535540653510132,0.3667068757539204,0.68,-0.6149900335234376,2.0043213737826426,1.6720978579357175,1.8195439355418688
20,-1.9559755519300592,0.46,0.59,-2.3678491082083477,1.6901960800285136,1.3222192947339193,1.462397997898956
135,1.139981797556096,0.3571920165175499,0.66,0.49343555782143195,2.4099331233312946,1.7481880270062005,2.1583624920952498
121,2.0045943444203993,0.3233802816901408,0.56,0.4504733255987626,2.506505032404872,1.8920946026904804,2.143014800254095
109,0.48212442494195196,0.4908940397350993,0.76,0.08099812848380607,2.247973266361807,1.6020599913279623,1.9395192526186185
108,1.1587777224879285,0.4212328767123288,0.69,0.8800956478254562,2.392696953259666,1.8808135922807914,1.8512583487190752
120,-0.8362754524194549,0.5634588563458857,0.77,-0.6665447121906409,1.9777236052888478,1.591064607026499,1.6127838567197355
134,-0.5731325033737974,0.4748466257668712,0.67,-0.5548429084117006,2.0755469613925306,1.3424226808222062,1.6334684555795864
21,-0.8765524344162393,0.4572649572649573,0.7,-1.3195706419752153,2.0569048513364727,1.5440680443502757,1.954242509439325
35,2.074407779881492,0.41088284286507504,0.74,2.4095511149524858,2.3729120029701067,1.9344984512435677,2.1072099696478683
23,0.025651962311729618,0.3593448940269749,0.63,0.18410748581821254,2.1072099696478683,1.8129133566428555,1.9344984512435677
37,-1.075252212267042,0.5923566878980892,0.76,-0.9157256590821232,1.8920946026904804,1.568201724066995,1.6532125137753437
122,0.49017982134130883,0.4624277456647399,0.72,0.31299418248622063,2.3443922736851106,1.8750612633917,1.8864907251724818
136,-0.9248848128123804,0.5497076023391813,0.72,-0.4689184439663618,1.8920946026904804,1.6901960800285136,1.6020599913279623
137,0.6110107673316618,0.4187898089171975,0.72,0.44188087915422875,2.2624510897304293,1.7781512503836436,1.9294189257142926
123,-0.7530363562927673,0.5187165775401069,0.73,-0.6837296050797086,2.0293837776852097,1.5185139398778875,1.5797835966168101
36,1.3950693502023968,0.396640826873385,0.77,0.6910618260457111,2.3961993470957363,1.863322860120456,1.9912260756924949
22,-0.5221149928445372,0.5467625899280576,0.76,0.003666110483001204,1.968482948553935,1.5440680443502757,1.6720978579357175
26,4.614542777812024,0.30396796505278484,0.62,3.380497563184813,2.6665179805548807,2.1172712956557644,2.3710678622717363
32,0.20287068309758066,0.43931159420289856,0.78,0.4504733255987626,2.1931245983544616,1.6020599913279623,1.6901960800285136
127,-0.21063966540273843,0.41368421052631577,0.78,-1.010242569971996,2.2764618041732443,1.568201724066995,2.03342375548695
133,-1.0725670801339229,0.5214626391096979,0.73,-0.9586878913047926,2.0253058652647704,1.380211241711606,1.3617278360175928
132,0.2538881936268408,0.4666073018699911,0.76,0.5278053435995674,2.220108088040055,1.6989700043360187,1.6901960800285136
126,0.3559232146853611,0.5193798449612403,0.78,0.8886880942699901,2.173186268412274,1.9030899869919435,1.7634279935629373
33,-0.3771178576561136,0.4988738738738739,0.72,-0.254107282853015,2.184691430817599,1.462397997898956,1.6434526764861874
27,-0.5060042000458235,0.4523809523809524,0.76,-0.45173355107729407,2.100370545117563,1.414973347970818,1.6232492903979006
31,0.6861944670589926,0.4338006230529595,0.7,0.5449902364886352,2.330413773349191,1.724275869600789,1.9822712330395684
25,0.26194359002619766,0.5168738898756661,0.81,1.6620082742780387,1.99563519459755,1.724275869600789,1.7481880270062005
19,-0.8228497917538602,0.5470914127423823,0.73,-0.7180993908578441,2.012837224705172,1.5797835966168101,1.7160033436347992
118,-0.27508283659759336,0.5129589632829373,0.76,-0.2197374970748795,2.1903316981702914,1.6720978579357175,1.806179973983887
130,-0.8282200560200981,0.4833333333333333,0.71,-0.9586878913047926,2.0718820073061255,1.3010299956639813,1.5185139398778875
124,0.6915647313252304,0.3709175738724728,0.66,0.5793600222667707,2.3979400086720375,1.662757831681574,1.954242509439325
125,-0.5462811820426078,0.5345454545454545,0.83,-0.004926335961532669,1.9912260756924949,1.7481880270062005,1.7403626894942439
131,-0.2885084972631881,0.252985884907709,0.46,-1.1734990524181395,2.155336037465062,2.0211892990699383,1.8808135922807914
119,0.9385968875721743,0.35776487663280115,0.73,0.9832050051598628,2.41161970596323,1.505149978319906,1.9731278535996986
18,-0.17841807980531096,0.36902286902286896,0.67,-0.9586878913047926,2.220108088040055,1.5440680443502757,1.8976270912904414
24,0.7506376382538474,0.4097859327217125,0.7,0.40751109337609326,2.296665190261531,1.8260748027008264,1.99563519459755
30,-0.6214648817699385,0.5257214554579673,0.72,-0.5806202477453022,2.0791812460476247,1.591064607026499,1.8325089127062364
